Feature ID	Taxon	Confidence
97e8f823aad48faba70772f14e489013	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9979650940365913
42e60c7d51586a97c718f0c9beaf40d2	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999990446878557
d9c8e9c63e7caa009e7418d9d9bd245b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	0.9731271240662634
ba929afccf3418976e37059c6ea6a0f4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9152186622480424
4b4606a96c3f7b09f8f464b1c8d7cc44	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Anaerovibrio; s__	0.9999308188336522
c86ae5226b8e8670f3fa16298175bf1a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium; s__	0.9999796457295667
012cbd85a1b216a0bfa908e0e04277ab	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999992290748155
398fe2b8497ea3650ca384320c54d47a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia	0.8560668272479786
af52c578fd55e463f25d4f55dd046d86	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9952519579005442
6b65d55f0b0121bf883351e69ee8fece	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9996438094276843
581c3cd3a95bfca78154035f4c3ada7d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Anaerovibrio; s__	0.9999359892511386
570938e16b256d4ffec2f11303443815	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9999064759196049
24dbea12e6b6573637fcffa1909e4e22	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9999996312624657
922f7e0251789ef349406fd45239f9ab	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9982995138843886
5e54b1701c79ae5b4b12670df8fd36db	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8917269618831777
2040a7c2703ff02434fb2cc33ced5ac9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.7980288645880053
ccf6c25346fe6110dfa0b270ec66131e	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999995569062308
99512d98c59d7504586a10785a7c7391	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9984091445233876
63e2c5569121e93adc5ebe4bf2a6a7b8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__5-7N15; s__	0.999999593662861
0983f96dd470653f04e9c4db9762d40d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9818590164013101
93263b4eff637ff57e100822740850aa	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__celatum	0.7226373171915642
fdb026a252c07efb7d1ae42ff524c197	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.9878788812635854
